,spy,spy_lag1,sp500,nasdaq,dji,cac40,daxi,aord,hsi,nikkei,Price
1,-1.5700080000000298,-1.6199949999999887,-20.419922000000042,-41.949951000000056,-217.70019599999978,-71.77978499999972,-104.45019500000035,-50.10009700000046,-162.75,99.37011699999857,144.91000400000001
2,-1.5299979999999778,-1.5700080000000298,-3.540038999999979,-40.87988300000006,2.439452999999048,5.489745999999286,-27.99023500000021,-2.300293000000238,515.3496089999971,234.45019499999762,143.33999599999999
3,0.27000400000000013,-1.5299979999999778,-29.940063999999893,-56.93017599999985,-245.40917900000022,-111.68994099999964,-102.70996100000048,-117.39990299999954,216.95117099999698,-158.20996099999866,141.809998
4,-2.9900060000000224,0.27000400000000013,1.6400149999999485,-7.179931000000124,19.75,44.50976599999922,33.680176000000756,-27.5,-354.0605469999973,-308.63964900000246,142.080002
5,0.589997000000011,-2.9900060000000224,-25.45996100000002,-63.1198730000001,-230.69042999999874,-17.109863999999106,-5.270019999999931,-33.89990200000011,768.359375,-162.2802729999985,139.08999599999999
6,1.1000060000000076,0.589997000000011,16.530029000000013,8.270019000000502,142.90039099999922,9.140137000000323,-40.12011700000039,-12.900390000000698,-195.5605470000046,-292.22070300000087,139.679993
7,0.38000500000001125,1.1000060000000076,13.130004999999983,19.73998999999958,117.62988200000109,-70.04980499999965,-81.65966799999933,-100.20019599999978,-568.5,187.070311999998,140.779999
8,-1.3700110000000336,0.38000500000001125,-17.0,-0.9899899999995796,-236.95996100000048,-52.660156000000825,-24.910155999999915,0.299804000000222,-550.9999999999964,283.7900389999977,141.16000400000001
9,-2.42999199999997,-1.3700110000000336,8.969970999999987,-21.830078000000412,163.7197269999997,44.540039000000434,22.060059000000365,-21.800293000000238,-891.1503909999992,-375.4892579999996,139.78999299999998
10,0.4499969999999962,-2.42999199999997,-34.46997099999999,-58.47998000000007,-300.69043000000056,-174.1499020000001,-178.12011800000073,-132.80029300000024,-680.2597659999992,-552.1806639999995,137.360001
11,-3.069993000000011,0.4499969999999962,-2.619995000000017,15.179931000000124,-9.759764999998879,62.06982400000015,-31.62988199999927,-20.89990200000011,409.9003909999992,72.75,137.809998
12,-7.530006,-3.069993000000011,-40.89001499999995,-40.179931000000124,-307.109375,-118.72998000000007,-87.30029300000115,-3.600097999999889,954.6992189999983,140.2802730000003,134.740005
13,-0.12000299999999697,-7.530006,-20.96008299999994,-144.36010799999985,-67.22070300000087,-153.0800790000003,-124.8696289999989,-158.39990299999954,-640.1601560000017,370.390625,127.209999
14,7.390000000000001,-0.12000299999999697,-2.529907000000094,5.570068999999876,-123.63964899999883,-461.68994099999964,-701.2900390000013,-347.1000979999999,-866.6582039999994,-394.92968800000017,127.089996
15,2.0299990000000037,7.390000000000001,29.719970999999987,102.09008700000004,303.6103519999997,405.20996099999957,220.41992200000095,181.39990299999954,730.9707030000027,232.16992200000095,134.479996
16,-3.25,2.0299990000000037,17.18994100000009,73.93994199999997,119.00976499999888,-133.00976599999922,-261.7001959999998,124.89990299999954,-857.580077999999,-155.4892579999996,136.509995
17,2.840011000000004,-3.25,-26.619995000000017,-77.94995100000006,-185.99023399999896,184.57958999999937,334.05029299999933,254.69970699999976,320.90820299999905,364.9892580000014,133.259995
18,-0.5200040000000001,2.840011000000004,25.239990000000034,35.57983400000012,179.48046900000008,-210.06982400000015,-134.87011699999948,-133.3999020000001,-288.78125,-20.580078000000867,136.100006
19,-2.180008000000015,-0.5200040000000001,6.280029999999897,-14.069825000000037,94.94921799999975,101.87988299999961,85.31005900000036,-115.4003900000007,-348.29882799999905,217.10058599999866,135.580002
20,4.540008,-2.180008000000015,-10.239990999999918,-29.25,-41.859375,18.35009700000046,52.319823999999244,40.39990200000011,-951.4609380000002,-60.66992199999913,133.399994
21,1.270005000000026,4.540008,26.6199959999999,75.46997099999999,199.88964899999883,-48.35986299999968,-30.040039000000434,165.0996099999993,-333.98046899999827,-449.2900389999977,137.940002
